Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
GHRH	1.2735566887308154	-0.059881167756054676	0.053408298237580025	-1.1211959514171546	0.26220446268149383	0.9998737737122831
GHRHR	0.3245317220636575	-0.041754648637493647	0.07519398225077804	-0.5552924235112127	0.5786946602942933	NA
GHRL	0	NA	NA	NA	NA	NA
GHRLOS	63.358487609022156	0.010663095099894646	0.017384484227163877	0.6133685049587597	0.5396327061481894	0.9998737737122831
GHSR	0.05406727816705253	-0.02259179332034096	0.2850506952824147	-0.07925535244865158	0.9368295181244977	NA
GID4	245.50857465571474	-3.9932632125396346e-4	0.009413786942891751	-0.04241930730708649	0.9661644371958299	0.9998737737122831
GID8	255.19156463743062	-0.007199506382098436	0.010422057306589978	-0.6907951252144922	0.4896942994647082	0.9998737737122831
GIF	53.16168881899832	-0.01539870378787621	0.038587444322364085	-0.3990599548193348	0.6898490280087269	0.9998737737122831
GIGYF1	224.1737654476962	4.017452622076579e-4	0.014156177720532579	0.028379501171771356	0.9773594733111424	0.9998737737122831
GIGYF2	4014.912889410771	-0.005143086727236171	0.004498678492796116	-1.1432438960623585	0.25293734164520365	0.9998737737122831
GIMAP1	0	NA	NA	NA	NA	NA
GIMAP1-GIMAP5	2.401831965768585	-0.05733417586205912	0.04397791227089951	-1.303703902742958	0.1923345582517203	0.9998737737122831
GIMAP2	30.58042447470867	-0.024489597650172685	0.06466243583552721	-0.378729896789899	0.7048884499198687	0.9998737737122831
GIMAP4	3.602873682670108	-0.05616352698114929	0.05357488264360689	-1.0483182455995788	0.294492006076119	0.9998737737122831
GIMAP5	0	NA	NA	NA	NA	NA
GIMAP6	2.6479077084205986	-0.04445181008472598	0.06139157362510872	-0.7240702177822251	0.46902262758023977	0.9998737737122831
GIMAP7	1.9017335845349568	-0.11083618109017836	0.05561430900425698	-1.9929435980530557	0.04626762353489932	0.7731450123342661
GIMAP8	12.129608933270223	-0.06512708026819983	0.03464956781730467	-1.8795928599049971	0.0601635871181267	0.8323893153818224
GIMD1	0.5119768816816986	-0.06281834336628196	0.08320376544241498	-0.7549939961522332	0.4502525846151058	0.9998737737122831
GIN1	267.83702730986124	-0.009029030506030777	0.010138894328025961	-0.8905340379248953	0.3731791999943484	0.9998737737122831
GINM1	472.6355945112048	0.0018028407875420567	0.01089968589797637	0.16540300375782124	0.8686267895833796	0.9998737737122831
GINS1	124.8121037421955	-0.021571653116735225	0.027422008291925197	-0.7866547514350839	0.4314839989020083	0.9998737737122831
GINS2	25.442890982384217	0.04487872573806163	0.03786033434597425	1.1853758429059846	0.23586887862047465	0.9998737737122831
GINS3	59.14278168716463	-0.00618245574282587	0.03282541638575882	-0.188343558849968	0.8506073412819799	0.9998737737122831
GINS4	5.083160728048414	0.010034751304649696	0.04538099283008491	0.2211223395270729	0.8249971763294988	0.9998737737122831
GIP	2.1779381050560276	-0.04409173186126966	0.04473309347361526	-0.9856624802234192	0.3242987668347573	0.9998737737122831
GIPC1	242.8877288497007	0.03055093794783039	0.02336705015679316	1.3074366572944924	0.19106445445718806	0.9998737737122831
GIPC2	455.37268031284026	-0.01901815078163732	0.06010182491975129	-0.31643216835812543	0.7516745035557393	0.9998737737122831
GIPC3	0.7479257268916678	0.023021995367669083	0.05261500020813056	0.4375557403136056	0.6617083612444793	0.9998737737122831
GIPR	45.5953158665675	0.007357218403826817	0.059593645900380125	0.12345642379601225	0.9017456790221592	0.9998737737122831
GIT1	188.73548985320835	4.080095086292853e-5	0.020076220931754138	0.0020323023442322514	0.9983784584528831	0.9998737737122831
GIT2	2553.7142592445484	0.017085215579799536	0.018645372484924493	0.9163247123978668	0.3594966102000847	0.9998737737122831
GJA1	490.7279500142489	-0.05788556023843875	0.08231403180755578	-0.7032283435437955	0.481913458349127	0.9998737737122831
GJA10	0.017222583429153077	0.012325559539230174	0.28506610924948833	0.043237547850498464	0.9655121742063935	NA
GJA3	1.7365367130800706	-0.0340066153943086	0.042845938129492	-0.7936951990998871	0.4273728958182881	0.9998737737122831
GJA4	7.395821790885927	1.3346804131520322e-4	0.043495629398007205	0.003068539142034307	0.9975516638365801	0.9998737737122831
GJA5	1.2023094785715867	-0.02777953016283851	0.0521595136012397	-0.5325879833775571	0.5943188222142888	0.9998737737122831
GJA8	0.23207941560029147	-0.061211979309065946	0.0959671482876131	-0.6378430577682055	0.5235758476780741	NA
GJA9	0	NA	NA	NA	NA	NA
GJA9-MYCBP	0.10687940824692738	-0.021271619242770073	0.1926978267413088	-0.11038847506737375	0.9121012928334323	NA
GJB1	35.98023489426346	0.022009459376421348	0.07113647992321419	0.309397645205086	0.757019061433781	0.9998737737122831
GJB2	1.6367720112439998	-0.004285907321360922	0.1274332682404227	-0.0336325622071851	0.973170156062907	0.9998737737122831
GJB3	51.63417630988606	0.018708931555203045	0.04490376719411096	0.4166450327948583	0.6769380652376797	0.9998737737122831
GJB4	24.683250691882066	-0.058157385537102625	0.05789080525938543	-1.0046048811468895	0.31508714596228904	0.9998737737122831
GJB5	7.298689872428799	0.043470372638706	0.07569300304488993	0.5742984277281981	0.5657658729560551	0.9998737737122831
GJB6	24.93735367047259	-0.0784782481085011	0.08496986649381334	-0.9236009346232773	0.35569412705526804	0.9998737737122831
GJB7	81.02757572672476	-0.028995649182239	0.021045660785647232	-1.3777495264968596	0.16828063441287647	0.9998737737122831
GJC1	210.02703923986837	0.019834921131692277	0.03990327381329512	0.49707503260255315	0.6191361404874662	0.9998737737122831
GJC2	24.544913440333445	0.015131037584300833	0.03318539432046822	0.45595473231934	0.6484225303939646	0.9998737737122831
GJC3	48.985524090881	-0.01037651597520534	0.02875827412635691	-0.3608184527907841	0.7182351674355989	0.9998737737122831
GJD2	9.019249533124626	-0.026137451394389853	0.09909358950308587	-0.2637653104046242	0.7919607664777689	0.9998737737122831
GJD3	0.2831734681591295	-0.05273596227092793	0.07753203210969291	-0.680182897777227	0.49638865983084196	NA
GJD4	0.5593602579919618	-0.12332615777587849	0.0957171602430416	-1.288443550380445	0.1975916070661854	0.9998737737122831
GK	972.8801956407626	-0.003331604577366185	0.02044269487512932	-0.162972866234942	0.8705397986280545	0.9998737737122831
GK2	0.31456628424761857	-0.028235999450902306	0.1536016864716334	-0.18382610308199207	0.8541498777838233	NA
GK3P	0	NA	NA	NA	NA	NA
GK5	867.2935399109309	0.008221396022258201	0.007400534536538253	1.1109192155873544	0.2666031235498483	0.9998737737122831
GKAP1	1011.0712577293305	-5.238261995425663e-4	0.015050130296393814	-0.03480542621402295	0.9722348937616443	0.9998737737122831
GKN1	0.5635191209403714	-0.08240333548019214	0.08135345745804114	-1.0129051432472	0.3111054714873153	0.9998737737122831
GKN2	0.6030769763227312	0.025593221487635424	0.05497955632245252	0.46550432923707824	0.6415703373740422	0.9998737737122831
GLA	0	NA	NA	NA	NA	NA
GLB1	2098.6653057785	-0.011033362033389423	0.013001854085293653	-0.8485991275559088	0.3961043926084441	0.9998737737122831
GLB1L	31.68181789148639	0.019818902705267177	0.01851228015340296	1.070581394676227	0.2843576928132611	0.9998737737122831
GLB1L2	205.46372606426542	0.013529868096860687	0.06363120998054275	0.21262943296218742	0.8316160121835141	0.9998737737122831
GLB1L3	308.0473926396856	0.005805063222541071	0.046143878687211495	0.1258035385774779	0.8998874406511717	0.9998737737122831
GLCCI1	3160.588633967342	-0.004702993896740298	0.019141718958223745	-0.24569339394254236	0.8059195863521025	0.9998737737122831
GLCE	5817.638642607505	-0.005949452871316816	0.03684061727819789	-0.16149167171630632	0.8717061702743266	0.9998737737122831
GLDC	382.655100673047	0.008031804985390158	0.04627877594144138	0.17355266689752477	0.8622170337096704	0.9998737737122831
GLDN	1470.396084960954	0.03353305028700311	0.08419290562006747	0.3982883122994448	0.6904176747953615	0.9998737737122831
GLE1	0	NA	NA	NA	NA	NA
GLG1	3779.9210968627326	-7.370752305759784e-5	0.005822505019878925	-0.012659074196750204	0.9898997899084887	0.9998737737122831
GLI1	101.67079123972864	0.03133423456925969	0.05671441975045272	0.5524914952340593	0.5806116597099132	0.9998737737122831
GLI2	829.7904139316619	0.026759814300507757	0.07944510702435513	0.3368340141112041	0.7362420303148206	0.9998737737122831
GLI3	639.2193258908213	0.024211376471179095	0.07486177437973547	0.3234144083783958	0.7463814190737662	0.9998737737122831
GLI4	88.57681862130529	0.021792789556072847	0.018863148715293893	1.1553102764017151	0.24796338920163563	0.9998737737122831
GLIDR	35.96238802844209	0.024739115021124584	0.021586599830430004	1.1460403776166068	0.2517784454723414	0.9998737737122831
GLIPR1	237.3747353823278	-0.03436997560064958	0.01612278363283197	-2.1317643642292365	0.033026222556360896	0.695357074385271
GLIPR1L1	0	NA	NA	NA	NA	NA
GLIPR1L2	292.1803928972095	-0.02287523416884632	0.02154755205690436	-1.0616163779735033	0.28840987544403346	0.9998737737122831
GLIPR2	325.60727211302566	-0.033237834873171786	0.05167211755619604	-0.6432450699746137	0.5200650927399828	0.9998737737122831
GLIS1	766.6790427100268	-0.028693164112112604	0.05211407755560851	-0.5505837473856361	0.5819190527090153	0.9998737737122831
GLIS2	49.991123053501454	0.0064603800700120135	0.028946895010590792	0.2231804159875647	0.8233950933387051	0.9998737737122831
GLIS2-AS1	0	NA	NA	NA	NA	NA
GLIS3	3044.5751778191766	-0.03242894883515686	0.06626197134666452	-0.4894051320250867	0.6245549034619784	0.9998737737122831
GLIS3-AS1	0	NA	NA	NA	NA	NA
GLMN	1679.2411640055561	-0.009872738160258562	0.015281008100240396	-0.6460789821911845	0.5182282061761607	0.9998737737122831
GLMP	29.935592249273583	0.017727085327302976	0.022871619503379487	0.7750690905243348	0.4382988349000091	0.9998737737122831
GLO1	359.19484134498	-0.0206059474089609	0.014957580007348245	-1.3776257522164526	0.16831886579193062	0.9998737737122831
GLOD4	386.83523559095215	0.002932660392647301	0.01295636450898122	0.22634901870925372	0.8209299760943743	0.9998737737122831
GLOD5	6.183866188108652	0.013562691391299033	0.04020064795603168	0.3373749449544406	0.7358342696645342	0.9998737737122831
GLP1R	2.9063253775726494	0.0647634566511721	0.049664321978149406	1.3040237754512343	0.19222547609552237	0.9998737737122831
GLP2R	3.816691342911244	-0.013147914462700597	0.047315771507714786	-0.27787593953861334	0.7811075942677923	0.9998737737122831
GLRA1	186.8249991965266	-0.013693543201874143	0.02109763149443292	-0.6490559476066065	0.5163022143164322	0.9998737737122831
GLRA2	1606.2249688765346	-0.019123588494568782	0.02253480199714023	-0.8486246516386367	0.39609018525036555	0.9998737737122831
GLRA3	21.142129024469654	-0.030361677956321224	0.018095992933838432	-1.6778122133075488	0.09338376431797236	0.9382706056148933
GLRA4	20.352715564939253	-0.022355699535852095	0.023682013149416273	-0.9439948958225762	0.3451722565857428	0.9998737737122831
GLRB	1739.0404128755672	-0.02004743746194312	0.026605880971951646	-0.7534964725685068	0.4511516302085255	0.9998737737122831
GLRX	314.6809163183757	-0.037443629398687	0.028898874160280592	-1.2956777897649228	0.1950865163596664	0.9998737737122831
GLRX2	25.54682479985405	-0.005786802907270475	0.0168145913297414	-0.3441536457109643	0.7307307406843506	0.9998737737122831
GLRX3	635.3765741447899	0.004272436176289694	0.006359838131961428	0.6717837919205089	0.5017213485677445	0.9998737737122831
GLRX5	69.64705824588252	0.009037557052501267	0.013549777658016165	0.6669893248878936	0.5047789522168249	0.9998737737122831
GLS	5164.227260703195	0.008712930174226112	0.02318682892037766	0.37577066722430447	0.7070873964579034	0.9998737737122831
GLS2	792.8067441857681	0.012309339221673822	0.016706780650080903	0.7367870255490674	0.4612518744847924	0.9998737737122831
GLT1D1	1005.1710177746934	-0.002351605259727088	0.02405385777642125	-0.09776416247177801	0.9221195652220983	0.9998737737122831
GLT6D1	2.0543636366324565	-0.08178293165158423	0.04534315954224724	-1.8036443088044016	0.07128708522399262	0.8706911396819527
GLT8D1	145.24808301422135	-0.005234763956917582	0.012475884991267781	-0.41959059101470875	0.674784563043924	0.9998737737122831
GLT8D2	62.84729108242067	-0.010026155893234648	0.027713486822901513	-0.36177894024325236	0.717517230911593	0.9998737737122831
GLTP	436.728755396801	0.018139817452215	0.025291026792175274	0.7172432183665722	0.47322403644955996	0.9998737737122831
GLTPD2	1.6829249417071992	0.008012058857839156	0.045131388432693126	0.17752741796960161	0.8590941308316439	0.9998737737122831
GLTSCR1	1661.0193923382906	0.010973867331699355	0.00984739443961239	1.1143929898406004	0.26511062939566465	0.9998737737122831
GLTSCR1L	2481.0249217443766	0.0029486628188333357	0.010312467394443062	0.28593184405336797	0.7749303234496777	0.9998737737122831
GLTSCR2	41.01015135056451	6.464032575006464e-4	0.022573573357829387	0.028635398005183294	0.9771553801266943	0.9998737737122831
GLTSCR2-AS1	54.70536975294211	-0.003039310019452693	0.02305870215410549	-0.13180750586656753	0.8951365495315418	0.9998737737122831
GLUD1	1634.0813190646638	0.0154840173855147	0.025875353228928723	0.5984079617588958	0.549567754586175	0.9998737737122831
GLUD1P3	42.521407549908076	6.584034186222533e-4	0.013699137180796092	0.048061670595227354	0.9616670933181585	0.9998737737122831
GLUD1P7	153.05857974792167	0.018217541885393512	0.013256149352400968	1.374271019516986	0.1693575598190478	0.9998737737122831
GLUD2	4.239585654016018	0.01185755057305548	0.049516382686273994	0.2394672213473786	0.8107433107081541	0.9998737737122831
GLUL	2178.897082988206	-0.013110811946919756	0.060386126593959775	-0.21711629287100503	0.8281177169329057	0.9998737737122831
GLYAT	2.3820487026937225	-0.13086017321375343	0.057052981663011086	-2.2936605484826647	0.021810004526654374	0.5963680245528058
GLYATL1	0.1516172459409827	-0.0638260005175787	0.19328606984944233	-0.3302152119254902	0.7412373534721489	NA
GLYATL2	13.167762478018663	-0.048190408334623236	0.053640127004287566	-0.8984022042075195	0.36897116178239037	0.9998737737122831
GLYATL3	2.0227932406336677	-0.08145632301640585	0.04167360348767129	-1.9546263389606773	0.050627190150457996	0.7870295741376373
GLYCAM1	0.13988977939067743	-0.016166510883664175	0.1399996368950621	-0.1154753772381704	0.9080683360206191	NA
GLYCTK	16.98911026704268	0.02100564045249563	0.03407921753896444	0.6163768410609444	0.537645834537622	0.9998737737122831
GLYCTK-AS1	0	NA	NA	NA	NA	NA
GLYR1	687.030000600265	0.0013749144830963486	0.01083668167823632	0.12687596848559615	0.8990385672767365	0.9998737737122831
GM140	1.4710207797870782	-0.05512502510675327	0.07583262945989107	-0.7269301552560519	0.4672687431756255	0.9998737737122831
GM2A	138.81321781035453	-0.015246139971676887	0.012947280682757533	-1.1775553759316306	0.2389739087881451	0.9998737737122831
GMCL1	886.4173372593777	-0.0034215216949795963	0.012831273752878087	-0.26665487471281957	0.7897349009089183	0.9998737737122831
GMCL1P1	0.8277155380477949	0.022916606436869255	0.054814720434127266	0.4180739453813128	0.6758930537989811	0.9998737737122831
GMDS	5338.300572284498	0.02013032070995518	0.02191233218081273	0.9186754081604356	0.35826537636550687	0.9998737737122831
GMDS-AS1	3388.224977399923	-0.008732746538356321	0.0185721386417148	-0.4702068354552198	0.638207251023153	0.9998737737122831
GMEB1	219.7105043182376	0.01224699499826678	0.012900534343856025	0.9493401336588435	0.3424476477467838	0.9998737737122831
GMEB2	100.50283699451862	-0.006739833068778492	0.013673173769872628	-0.4929238216535353	0.6220664146089108	0.9998737737122831
GMFB	309.4974384685272	-0.018896489796153913	0.020516821764230947	-0.9210242216510394	0.3570377812387429	0.9998737737122831
GMFG	3.800776021943907	0.05106358865424864	0.03387057799600328	1.507609012762467	0.13165462468149802	0.9998737737122831
GMIP	22.177701208043096	0.03466282426673341	0.040424852571692135	0.8574632203113182	0.3911889330121171	0.9998737737122831
GML	0.2651258580942121	-0.006566324025991285	0.096365155456583515	-0.06814002421186033	0.9456741696657701	NA
GMNC	2.018335121972637	-0.11081632333875174	0.08107733845992475	-1.3667977445205173	0.17168870995918203	0.9998737737122831
GMNN	100.17030590478215	-0.026122107795820766	0.02256569084932126	-1.157602839206072	0.24702615009249904	0.9998737737122831
GMPPA	151.2375770580755	0.03556767170291744	0.02513773162502244	1.4149117443641135	0.1570943741106224	0.9998737737122831
GMPPB	5.309159278794782	-0.009814402168606086	0.03446529982189637	-0.28476183927960014	0.7758266101079039	0.9998737737122831
GMPR	190.14231425067368	-0.005677911458374627	0.03943834861323184	-0.14396930038976452	0.8855247117855517	0.9998737737122831
GMPR2	193.22446102908384	0.007201506426017537	0.015214257084601302	0.47333934124896226	0.63597109872825	0.9998737737122831
GMPS	1194.1256949639296	4.2037466227463156e-4	0.012098894352125227	0.03474488246942918	0.9722831714804775	0.9998737737122831
GNA11	218.56276440696496	-0.007813153157759203	0.021209095069159845	-0.36838691760688613	0.7125847508898242	0.9998737737122831
GNA12	2273.017334666668	-0.012214420358170868	0.013164890206986836	-0.9278026756112605	0.3535099358844979	0.9998737737122831
GNA13	1222.264926098277	-0.011177308346434016	0.009192021781392353	-1.2159793146988107	0.22399280192107154	0.9998737737122831
GNA14	182.08109969400002	0.0492106278592691	0.03979105527790409	1.2367258801149636	0.2161888672697265	0.9998737737122831
GNA14-AS1	0	NA	NA	NA	NA	NA
GNA15	11.110898667277795	-0.02177619005982582	0.03753821902630452	-0.580107171428841	0.5618423479307051	0.9998737737122831
GNAI1	3160.521250815791	0.005837968145485561	0.02964808471387011	0.1969087784869427	0.8438989239335003	0.9998737737122831
GNAI2	271.64329824191753	0.012066029404996384	0.018125415970565193	0.6656966893665248	0.5056049900373902	0.9998737737122831
GNAI3	750.4883456838351	-0.01400675392790295	0.00999100896630133	-1.4019358780625986	0.16093439545861188	0.9998737737122831
GNAL	1012.7451399704365	5.310010773330753e-4	0.0485569713229791	0.010935630103473615	0.9912748034829425	0.9998737737122831
GNAO1	8234.509434240941	0.02221111477595057	0.015901308013149235	1.3968105490179539	0.1624705492089647	0.9998737737122831
GNAQ	9208.251113626466	0.006511940284407897	0.014268373403349768	0.45638981405400403	0.6481096891109484	0.9998737737122831
GNAS	2536.2622292662822	0.003084966635948096	0.011415418749499105	0.2702455953342457	0.7869713171604004	0.9998737737122831
GNAS-AS1	24.137576284927217	0.0358468223005264	0.07032848086379812	0.5097056250930441	0.6102577115522694	0.9998737737122831
GNAT1	0.479267534277038	-0.10030565155813587	0.11233490962813839	-0.8929161192204373	0.37190209423717885	0.9998737737122831
GNAT2	50.86205423925702	0.004233427911048274	0.01988158693100693	0.2129320926814903	0.8313799300062827	0.9998737737122831
GNAT3	11.026602602118938	-0.03501357508819746	0.02611926659333871	-1.3405267319843925	0.1800741594634411	0.9998737737122831
GNAZ	0	NA	NA	NA	NA	NA
GNB1	2428.7757191443225	0.009768253381072019	0.006829367111905617	1.4303306911182223	0.15262213015233023	0.9998737737122831
GNB1L	350.43409773491425	-0.02844695752929257	0.01700664256932957	-1.672696854380588	0.09438698881425109	0.9382706056148933
GNB2	30.980356898143157	0.011802054022389784	0.024657345561176394	0.47864252026270065	0.6321929636867987	0.9998737737122831
GNB2L1	193.85650298265975	-0.0018026040855891976	0.008382041312751807	-0.215055500006526	0.8297240479640059	0.9998737737122831
GNB3	225.7516149432962	0.01845103038503743	0.030204887609910944	0.6108624082078427	0.5412906733604815	0.9998737737122831
GNB4	528.5815313123679	-0.017402040897749545	0.022439717459334867	-0.7755017829117247	0.43804321234963794	0.9998737737122831
GNB5	1519.2675124769949	-0.0011443437392703038	0.03012818941888321	-0.03798249285279229	0.9697016406348743	0.9998737737122831
GNE	647.5670033232136	0.007938007381634428	0.008013789045804505	0.9905435913352684	0.32190849356069445	0.9998737737122831
GNG10	0	NA	NA	NA	NA	NA
GNG11	2.893784659262172	-0.005729907940820573	0.07992679166586011	-0.07168945257773987	0.9428490501886513	0.9998737737122831
GNG12	655.002885365159	0.004514334195382437	0.08215804521926949	0.05494695234452386	0.9561807257917341	0.9998737737122831
GNG12-AS1	435.997241959796	-0.031039124553012852	0.06469724229052558	-0.47975962273060124	0.6313983267686392	0.9998737737122831
GNG13	0.6518841958163408	-0.09530683751745886	0.07753574327954758	-1.2291987344964157	0.21899730328950034	0.9998737737122831
GNG2	203.6101671584094	0.005859874532384663	0.03435422415531563	0.1705721691135314	0.8645601830079936	0.9998737737122831
GNG3	0	NA	NA	NA	NA	NA
GNG4	0	NA	NA	NA	NA	NA
GNG5	48.280058895989285	-0.01764227256893929	0.01831138747894177	-0.9634590819088958	0.33531718897172413	0.9998737737122831
GNG7	2829.046940373819	0.009619331749593564	0.028884789967977765	0.333024119623433	0.7391160765235951	0.9998737737122831
GNG8	4.065235763181702	-0.02232486758545268	0.0682748714113192	-0.32698512826128107	0.7436791334264092	0.9998737737122831
GNGT1	0.18275673928094033	-0.06353242374250623	0.14210742315940886	-0.44707322341098815	0.6548221916438792	NA
GNGT2	2.25790963651286	0.06949324014023729	0.06319111546966681	1.09973118252036	0.2714492641562674	0.9998737737122831
GNL1	594.0881936875124	0.0024544063039149315	0.014398042110870654	0.17046805982473354	0.8646420512617266	0.9998737737122831
GNL2	214.30970197478854	0.004448647978688054	0.010627970638888316	0.4185792499661424	0.6755236569812045	0.9998737737122831
GNL3	150.70317148166038	0.008244883741717444	0.011648690561050778	0.7077948975042314	0.4790726354845093	0.9998737737122831
GNL3L	550.2349950342945	-0.004542435351210304	0.009716301717761184	-0.4675066175545818	0.6401374586369344	0.9998737737122831
GNLY	3.726135801312368	-0.04292634190844865	0.07380334983060319	-0.5816313488070006	0.5608150223776724	0.9998737737122831
GNMT	0	NA	NA	NA	NA	NA
GNPAT	607.8384490032569	0.0043796073226018166	0.010549164698860403	0.41516152677708534	0.6780236611016828	0.9998737737122831
GNPDA1	174.1880210043344	0.007985102732823018	0.013465437911970966	0.593007281681062	0.5531762790897206	0.9998737737122831
GNPDA2	690.2640220685911	-0.0024322176864846152	0.019937228066475743	-0.12199377357649661	0.9029039494056481	0.9998737737122831
GNPNAT1	205.10411468891792	8.402013205429355e-4	0.013313231146905344	0.06311024808866479	0.9496787137738434	0.9998737737122831
GNPTAB	3114.613182161774	-0.004890047432646253	0.009174888181577712	-0.5329816926232404	0.5940462532988874	0.9998737737122831
GNPTG	210.36733816387672	0.020528710404721436	0.01424112826069101	1.441508708364469	0.14944101889665803	0.9998737737122831
GNRH1	63.570901976188836	-0.04500341722686854	0.030519498983538805	-1.4745791617071393	0.14032572067082977	0.9998737737122831
GNRH2	12.53721132239583	-0.012013815955698578	0.03648936237314438	-0.3292415973960829	0.741973083812852	0.9998737737122831
GNRHR	304.16099583012084	-0.029541515949897703	0.023259400422538774	-1.2700893149967636	0.20405281726636246	0.9998737737122831
GNRHR2	32.12373059950255	-0.028145011906830705	0.017654518743530266	-1.5942100895355655	0.11088898743964541	0.9830218411887481
GNS	489.38497233726997	-0.005954031505080106	0.005372970075302704	-1.1081452942476449	0.2677990722650061	0.9998737737122831
GOLGA1	888.4004505580489	0.015459476387825079	0.013429870876301934	1.1511262118762842	0.24968031587935616	0.9998737737122831
GOLGA2	224.72669928725028	0.010651076853627485	0.013281477815234867	0.8019496777241075	0.4225820680396503	0.9998737737122831
GOLGA2P10	0	NA	NA	NA	NA	NA
GOLGA2P2Y	0	NA	NA	NA	NA	NA
GOLGA2P3Y	0	NA	NA	NA	NA	NA
GOLGA2P5	194.193786432382	-0.00892072720373232	0.03010101018167123	-0.2963597284573602	0.7669553766561885	0.9998737737122831
GOLGA2P6	0.3838956996822519	0.04205617708823146	0.07307898582910374	0.5754893367921173	0.5649604002370949	NA
GOLGA2P7	3.5234490506458065	-0.023124844590551315	0.038925431521487405	-0.5940806225304417	0.5524581906352537	0.9998737737122831
GOLGA2P9	0.42740360882501055	-0.03544466632869136	0.07206320871585438	-0.49185523320852764	0.6228216872017536	0.9998737737122831
GOLGA3	753.1893233195003	-0.007882208186668082	0.009575911572265245	-0.8231287566916716	0.4104347773014482	0.9998737737122831
GOLGA4	4566.145440374335	-0.0037548699664786255	0.008246927216409147	-0.45530533590831906	0.6488895879995459	0.9998737737122831
GOLGA5	480.9481392637903	0.005835543171866692	0.007908994037683704	0.7378363346921601	0.4606139106239839	0.9998737737122831
GOLGA6A	1.4956792409273296	-0.031521224596342004	0.0453615176615154	-0.6948891091244183	0.48712479840045364	0.9998737737122831
GOLGA6B	2.3795890789498917	0.023413004099128432	0.03861990854069039	0.6062418318381105	0.5443541784009034	0.9998737737122831
GOLGA6C	1.0152718939863334	0.04728137706698279	0.05763940081669713	0.8202961237807698	0.41204731557977103	0.9998737737122831
GOLGA6D	0.3531786528307307	0.042665756078201084	0.1347395334263137	0.3166535833488997	0.7515064726918124	NA
GOLGA6L1	0	NA	NA	NA	NA	NA
GOLGA6L10	27.210185599541777	0.025281389966614155	0.019476455092612442	1.2980488413522215	0.194270552209078	0.9998737737122831
GOLGA6L17P	3.8415515268971863	0.028971634938127017	0.04465400011526195	0.6488026797900469	0.5164659251253538	0.9998737737122831
GOLGA6L2	1.2795661455652463	0.007105038273312073	0.0449914002550322	0.1579199187630838	0.8745199021093484	0.9998737737122831
GOLGA6L22	117.4988225393461	0.015252873287846507	0.016447615834789497	0.9273607458403845	0.35373926443902165	0.9998737737122831
GOLGA6L3	5.596676223497146	0.0071340998741040666	0.04319810633376326	0.16514844004928328	0.8688271467777624	0.9998737737122831
GOLGA6L4	78.11491588564706	-0.012158516977990095	0.031556484977881896	-0.3852937672403014	0.7000197787916844	0.9998737737122831
GOLGA6L5P	0	NA	NA	NA	NA	NA
GOLGA6L6	0.5835529272837411	0.033906627957258316	0.06585760191675444	0.5148475949688708	0.6066595234185379	0.9998737737122831
GOLGA6L7P	0	NA	NA	NA	NA	NA
GOLGA6L9	52.577601565167804	0.01632870951963182	0.01452339702093104	1.1243037352830727	0.26088419429937215	0.9998737737122831
GOLGA7	363.64424275412324	-0.01560531300502025	0.01432214260643837	-1.089593466134393	0.2758922625330313	0.9998737737122831
GOLGA7B	590.3301757623921	-0.005366046492002287	0.022276028045115272	-0.2408888371452272	0.8096412740936746	0.9998737737122831
GOLGA8A	1206.7390774326939	0.01382024159159158	0.01691253258045164	0.8171597911696392	0.4138371174686838	0.9998737737122831
GOLGA8B	661.2306936612671	0.022268654230473323	0.0193626081156422	1.1500854687279167	0.2501086707824441	0.9998737737122831
GOLGA8CP	0.76456490349617	-0.16539014349762363	0.0590564599428625	-2.8005427968022403	0.00510167422428185	0.33109485682666956
GOLGA8DP	0	NA	NA	NA	NA	NA
GOLGA8EP	0	NA	NA	NA	NA	NA
GOLGA8F	0	NA	NA	NA	NA	NA
GOLGA8G	0.0154200027092779	-0.015045360815834963	0.28505667588122013	-0.05278024368074857	0.9579070028151864	NA
GOLGA8H	0	NA	NA	NA	NA	NA
GOLGA8IP	0	NA	NA	NA	NA	NA
GOLGA8J	5.607240321519427	-0.0355124719740619	0.05009428352356027	-0.7089126638044384	0.47837867592986744	0.9998737737122831
GOLGA8K	0	NA	NA	NA	NA	NA
GOLGA8M	32.98016690231509	0.006935881446074579	0.048626320099571345	0.14263636302052232	0.8865773775597373	0.9998737737122831
GOLGA8N	34.246803018480506	-0.015624767507799817	0.02385633909726801	-0.6549524402756809	0.5124983754251493	0.9998737737122831
GOLGA8O	5.1781214094391945	0.008020693842344804	0.03274407894942688	0.24495096822643075	0.8064943965866979	0.9998737737122831
GOLGA8R	23.033114866351653	0.0025062768081541144	0.0254955604714366	0.09830247940467783	0.9216921094394126	0.9998737737122831
GOLGA8S	0.8083891382015236	-0.1882988459725384	0.059683725026666724	-3.1549445998621293	0.001605285843058515	0.20138067676041335
GOLGA8T	2.8602226434693963	0.06616123561507443	0.042743212908676394	1.5478769870770395	0.1216519162585625	0.9998737737122831
GOLGB1	3417.3222757202316	-0.003001507979856439	0.009945700078322916	-0.30178951267576987	0.7628125260262982	0.9998737737122831
GOLIM4	1481.9203022776126	-0.005268145962655226	0.06232701286480135	-0.08452428121467644	0.9326395982990383	0.9998737737122831
